SpringName,Longitude,Latitude,Elevation_ft,Date,ppt_in
East Pioneer,-114.8442,45.0754,6191,2022-04,3.53
East Pioneer,-114.8442,45.0754,6191,2022-05,5.13
East Pioneer,-114.8442,45.0754,6191,2022-06,2.51
East Pioneer,-114.8442,45.0754,6191,2022-07,0.3
East Pioneer,-114.8442,45.0754,6191,2022-08,0.72
East Pioneer,-114.8442,45.0754,6191,2022-09,1.03
East Pioneer,-114.8442,45.0754,6191,2022-10,1.32
East Pioneer,-114.8442,45.0754,6191,2022-11,2.6
East Pioneer,-114.8442,45.0754,6191,2022-12,2.73
East Pioneer,-114.8442,45.0754,6191,2023-01,1.08
East Pioneer,-114.8442,45.0754,6191,2023-02,0.82
East Pioneer,-114.8442,45.0754,6191,2023-03,3.44
East Pioneer,-114.8442,45.0754,6191,2023-04,2.79
East Pioneer,-114.8442,45.0754,6191,2023-05,2.57
East Pioneer,-114.8442,45.0754,6191,2023-06,4.8
East Pioneer,-114.8442,45.0754,6191,2023-07,0.33
East Pioneer,-114.8442,45.0754,6191,2023-08,2.81
East Pioneer,-114.8442,45.0754,6191,2023-09,1.48
East Pioneer,-114.8442,45.0754,6191,2023-10,1.58
East Pioneer,-114.8442,45.0754,6191,2023-11,2.09
East Pioneer,-114.8442,45.0754,6191,2023-12,1.57
East Pioneer,-114.8442,45.0754,6191,2024-01,1.59
East Pioneer,-114.8442,45.0754,6191,2024-02,2.05
East Pioneer,-114.8442,45.0754,6191,2024-03,2.31
East Pioneer,-114.8442,45.0754,6191,2024-04,2.56
East Pioneer,-114.8442,45.0754,6191,2024-05,2.96
East Pioneer,-114.8442,45.0754,6191,2024-06,2.17
East Pioneer,-114.8442,45.0754,6191,2024-07,1.04
East Pioneer,-114.8442,45.0754,6191,2024-08,0.62
East Pioneer,-114.8442,45.0754,6191,2024-09,1.59
East Pioneer,-114.8442,45.0754,6191,2024-10,1.31
,,,,,
Equisetum,-114.7955,45.1365,6230,2016-01,2.02
Equisetum,-114.7955,45.1365,6230,2016-02,1.93
Equisetum,-114.7955,45.1365,6230,2016-03,3.29
Equisetum,-114.7955,45.1365,6230,2016-04,1.85
Equisetum,-114.7955,45.1365,6230,2016-05,2.52
Equisetum,-114.7955,45.1365,6230,2016-06,1.1
Equisetum,-114.7955,45.1365,6230,2016-07,1.21
Equisetum,-114.7955,45.1365,6230,2016-08,0.24
Equisetum,-114.7955,45.1365,6230,2016-09,1.48
Equisetum,-114.7955,45.1365,6230,2016-10,3.33
Equisetum,-114.7955,45.1365,6230,2016-11,1.49
Equisetum,-114.7955,45.1365,6230,2016-12,4.22
Equisetum,-114.7955,45.1365,6230,2017-01,2.29
Equisetum,-114.7955,45.1365,6230,2017-02,4.92
Equisetum,-114.7955,45.1365,6230,2017-03,4.73
Equisetum,-114.7955,45.1365,6230,2017-04,3.12
Equisetum,-114.7955,45.1365,6230,2017-05,2.14
Equisetum,-114.7955,45.1365,6230,2017-06,3.03
Equisetum,-114.7955,45.1365,6230,2017-07,0.65
Equisetum,-114.7955,45.1365,6230,2017-08,0.33
Equisetum,-114.7955,45.1365,6230,2017-09,2.88
Equisetum,-114.7955,45.1365,6230,2017-10,2.19
Equisetum,-114.7955,45.1365,6230,2017-11,3.91
Equisetum,-114.7955,45.1365,6230,2017-12,3.2
Equisetum,-114.7955,45.1365,6230,2018-01,2.65
Equisetum,-114.7955,45.1365,6230,2018-02,3.49
Equisetum,-114.7955,45.1365,6230,2018-03,2.96
Equisetum,-114.7955,45.1365,6230,2018-04,3.03
Equisetum,-114.7955,45.1365,6230,2018-05,2.63
Equisetum,-114.7955,45.1365,6230,2018-06,3.24
Equisetum,-114.7955,45.1365,6230,2018-07,0.04
Equisetum,-114.7955,45.1365,6230,2018-08,0.99
Equisetum,-114.7955,45.1365,6230,2018-09,0.14
Equisetum,-114.7955,45.1365,6230,2018-10,2.14
Equisetum,-114.7955,45.1365,6230,2018-11,2.09
Equisetum,-114.7955,45.1365,6230,2018-12,1.9
Equisetum,-114.7955,45.1365,6230,2019-01,1.68
Equisetum,-114.7955,45.1365,6230,2019-02,3.24
Equisetum,-114.7955,45.1365,6230,2019-03,1.52
Equisetum,-114.7955,45.1365,6230,2019-04,3.51
Equisetum,-114.7955,45.1365,6230,2019-05,2.19
Equisetum,-114.7955,45.1365,6230,2019-06,1.91
Equisetum,-114.7955,45.1365,6230,2019-07,1.28
Equisetum,-114.7955,45.1365,6230,2019-08,1.32
Equisetum,-114.7955,45.1365,6230,2019-09,2.29
Equisetum,-114.7955,45.1365,6230,2019-10,2.46
Equisetum,-114.7955,45.1365,6230,2019-11,0.95
Equisetum,-114.7955,45.1365,6230,2019-12,1.52
Equisetum,-114.7955,45.1365,6230,2020-01,3.87
Equisetum,-114.7955,45.1365,6230,2020-02,3.73
Equisetum,-114.7955,45.1365,6230,2020-03,2.05
Equisetum,-114.7955,45.1365,6230,2020-04,2.07
Equisetum,-114.7955,45.1365,6230,2020-05,3.29
Equisetum,-114.7955,45.1365,6230,2020-06,3.89
Equisetum,-114.7955,45.1365,6230,2020-07,1.06
Equisetum,-114.7955,45.1365,6230,2020-08,0.39
Equisetum,-114.7955,45.1365,6230,2020-09,0.77
Equisetum,-114.7955,45.1365,6230,2020-10,2.55
Equisetum,-114.7955,45.1365,6230,2020-11,2.11
Equisetum,-114.7955,45.1365,6230,2020-12,2.38
Equisetum,-114.7955,45.1365,6230,2021-01,1.79
Equisetum,-114.7955,45.1365,6230,2021-02,3.78
Equisetum,-114.7955,45.1365,6230,2021-03,1.32
Equisetum,-114.7955,45.1365,6230,2021-04,0.93
Equisetum,-114.7955,45.1365,6230,2021-05,1.97
Equisetum,-114.7955,45.1365,6230,2021-06,0.73
Equisetum,-114.7955,45.1365,6230,2021-07,0.58
Equisetum,-114.7955,45.1365,6230,2021-08,1.51
Equisetum,-114.7955,45.1365,6230,2021-09,0.69
Equisetum,-114.7955,45.1365,6230,2021-10,2.34
Equisetum,-114.7955,45.1365,6230,2021-11,1.7
Equisetum,-114.7955,45.1365,6230,2021-12,3.89
Equisetum,-114.7955,45.1365,6230,2022-01,2.69
Equisetum,-114.7955,45.1365,6230,2022-02,1.12
Equisetum,-114.7955,45.1365,6230,2022-03,2.27
Equisetum,-114.7955,45.1365,6230,2022-04,3.25
Equisetum,-114.7955,45.1365,6230,2022-05,4.63
Equisetum,-114.7955,45.1365,6230,2022-06,2.64
Equisetum,-114.7955,45.1365,6230,2022-07,0.33
Equisetum,-114.7955,45.1365,6230,2022-08,0.72
Equisetum,-114.7955,45.1365,6230,2022-09,1.05
Equisetum,-114.7955,45.1365,6230,2022-10,1.27
Equisetum,-114.7955,45.1365,6230,2022-11,2.39
Equisetum,-114.7955,45.1365,6230,2022-12,3.13
Equisetum,-114.7955,45.1365,6230,2023-01,1.33
Equisetum,-114.7955,45.1365,6230,2023-02,1.31
Equisetum,-114.7955,45.1365,6230,2023-03,3.87
Equisetum,-114.7955,45.1365,6230,2023-04,2.57
Equisetum,-114.7955,45.1365,6230,2023-05,2.63
Equisetum,-114.7955,45.1365,6230,2023-06,5.32
Equisetum,-114.7955,45.1365,6230,2023-07,0.3
Equisetum,-114.7955,45.1365,6230,2023-08,2.69
Equisetum,-114.7955,45.1365,6230,2023-09,1.49
Equisetum,-114.7955,45.1365,6230,2023-10,1.46
Equisetum,-114.7955,45.1365,6230,2023-11,1.78
Equisetum,-114.7955,45.1365,6230,2023-12,1.8
Equisetum,-114.7955,45.1365,6230,2024-01,1.88
Equisetum,-114.7955,45.1365,6230,2024-02,2.68
Equisetum,-114.7955,45.1365,6230,2024-03,2.69
Equisetum,-114.7955,45.1365,6230,2024-04,2.54
Equisetum,-114.7955,45.1365,6230,2024-05,2.86
Equisetum,-114.7955,45.1365,6230,2024-06,2.2
Equisetum,-114.7955,45.1365,6230,2024-07,0.7
Equisetum,-114.7955,45.1365,6230,2024-08,0.81
Equisetum,-114.7955,45.1365,6230,2024-09,1.54
Equisetum,-114.7955,45.1365,6230,2024-10,1.27
,,,,,
Game Knob,-114.8338,45.1224,6129,2016-01,1.4
Game Knob,-114.8338,45.1224,6129,2016-02,1.46
Game Knob,-114.8338,45.1224,6129,2016-03,2.44
Game Knob,-114.8338,45.1224,6129,2016-04,1.54
Game Knob,-114.8338,45.1224,6129,2016-05,2.16
Game Knob,-114.8338,45.1224,6129,2016-06,0.69
Game Knob,-114.8338,45.1224,6129,2016-07,0.84
Game Knob,-114.8338,45.1224,6129,2016-08,0.12
Game Knob,-114.8338,45.1224,6129,2016-09,1.21
Game Knob,-114.8338,45.1224,6129,2016-10,3
Game Knob,-114.8338,45.1224,6129,2016-11,1.14
Game Knob,-114.8338,45.1224,6129,2016-12,3.52
Game Knob,-114.8338,45.1224,6129,2017-01,1.9
Game Knob,-114.8338,45.1224,6129,2017-02,3.43
Game Knob,-114.8338,45.1224,6129,2017-03,3.4
Game Knob,-114.8338,45.1224,6129,2017-04,2.55
Game Knob,-114.8338,45.1224,6129,2017-05,1.92
Game Knob,-114.8338,45.1224,6129,2017-06,2.53
Game Knob,-114.8338,45.1224,6129,2017-07,0.58
Game Knob,-114.8338,45.1224,6129,2017-08,0.19
Game Knob,-114.8338,45.1224,6129,2017-09,2.23
Game Knob,-114.8338,45.1224,6129,2017-10,1.88
Game Knob,-114.8338,45.1224,6129,2017-11,3.01
Game Knob,-114.8338,45.1224,6129,2017-12,3.46
Game Knob,-114.8338,45.1224,6129,2018-01,1.92
Game Knob,-114.8338,45.1224,6129,2018-02,2.81
Game Knob,-114.8338,45.1224,6129,2018-03,2.33
Game Knob,-114.8338,45.1224,6129,2018-04,2.44
Game Knob,-114.8338,45.1224,6129,2018-05,2.15
Game Knob,-114.8338,45.1224,6129,2018-06,2.76
Game Knob,-114.8338,45.1224,6129,2018-07,0.03
Game Knob,-114.8338,45.1224,6129,2018-08,0.81
Game Knob,-114.8338,45.1224,6129,2018-09,0.13
Game Knob,-114.8338,45.1224,6129,2018-10,1.91
Game Knob,-114.8338,45.1224,6129,2018-11,1.27
Game Knob,-114.8338,45.1224,6129,2018-12,1.27
Game Knob,-114.8338,45.1224,6129,2019-01,0.88
Game Knob,-114.8338,45.1224,6129,2019-02,1.54
Game Knob,-114.8338,45.1224,6129,2019-03,1.21
Game Knob,-114.8338,45.1224,6129,2019-04,2.85
Game Knob,-114.8338,45.1224,6129,2019-05,1.93
Game Knob,-114.8338,45.1224,6129,2019-06,1.26
Game Knob,-114.8338,45.1224,6129,2019-07,0.91
Game Knob,-114.8338,45.1224,6129,2019-08,0.72
Game Knob,-114.8338,45.1224,6129,2019-09,1.99
Game Knob,-114.8338,45.1224,6129,2019-10,2.1
Game Knob,-114.8338,45.1224,6129,2019-11,0.68
Game Knob,-114.8338,45.1224,6129,2019-12,1.11
Game Knob,-114.8338,45.1224,6129,2020-01,2.7
Game Knob,-114.8338,45.1224,6129,2020-02,3.39
Game Knob,-114.8338,45.1224,6129,2020-03,1.52
Game Knob,-114.8338,45.1224,6129,2020-04,1.63
Game Knob,-114.8338,45.1224,6129,2020-05,2.79
Game Knob,-114.8338,45.1224,6129,2020-06,3.62
Game Knob,-114.8338,45.1224,6129,2020-07,0.69
Game Knob,-114.8338,45.1224,6129,2020-08,0.34
Game Knob,-114.8338,45.1224,6129,2020-09,0.71
Game Knob,-114.8338,45.1224,6129,2020-10,2.03
Game Knob,-114.8338,45.1224,6129,2020-11,1.55
Game Knob,-114.8338,45.1224,6129,2020-12,1.8
Game Knob,-114.8338,45.1224,6129,2021-01,1.16
Game Knob,-114.8338,45.1224,6129,2021-02,2.11
Game Knob,-114.8338,45.1224,6129,2021-03,0.97
Game Knob,-114.8338,45.1224,6129,2021-04,0.64
Game Knob,-114.8338,45.1224,6129,2021-05,1.63
Game Knob,-114.8338,45.1224,6129,2021-06,0.41
Game Knob,-114.8338,45.1224,6129,2021-07,0.55
Game Knob,-114.8338,45.1224,6129,2021-08,1.31
Game Knob,-114.8338,45.1224,6129,2021-09,0.5
Game Knob,-114.8338,45.1224,6129,2021-10,2.08
Game Knob,-114.8338,45.1224,6129,2021-11,1.23
Game Knob,-114.8338,45.1224,6129,2021-12,2.8
Game Knob,-114.8338,45.1224,6129,2022-01,2.12
Game Knob,-114.8338,45.1224,6129,2022-02,0.75
Game Knob,-114.8338,45.1224,6129,2022-03,1.49
Game Knob,-114.8338,45.1224,6129,2022-04,2.6
Game Knob,-114.8338,45.1224,6129,2022-05,3.82
Game Knob,-114.8338,45.1224,6129,2022-06,1.75
Game Knob,-114.8338,45.1224,6129,2022-07,0.3
Game Knob,-114.8338,45.1224,6129,2022-08,0.39
Game Knob,-114.8338,45.1224,6129,2022-09,0.9
Game Knob,-114.8338,45.1224,6129,2022-10,1.05
Game Knob,-114.8338,45.1224,6129,2022-11,1.97
Game Knob,-114.8338,45.1224,6129,2022-12,2.27
Game Knob,-114.8338,45.1224,6129,2023-01,0.85
Game Knob,-114.8338,45.1224,6129,2023-02,0.61
Game Knob,-114.8338,45.1224,6129,2023-03,2.73
Game Knob,-114.8338,45.1224,6129,2023-04,1.88
Game Knob,-114.8338,45.1224,6129,2023-05,1.94
Game Knob,-114.8338,45.1224,6129,2023-06,3.67
Game Knob,-114.8338,45.1224,6129,2023-07,0.29
Game Knob,-114.8338,45.1224,6129,2023-08,2.43
Game Knob,-114.8338,45.1224,6129,2023-09,1.5
Game Knob,-114.8338,45.1224,6129,2023-10,1.26
Game Knob,-114.8338,45.1224,6129,2023-11,1.57
Game Knob,-114.8338,45.1224,6129,2023-12,1.37
Game Knob,-114.8338,45.1224,6129,2024-01,1.34
Game Knob,-114.8338,45.1224,6129,2024-02,1.77
Game Knob,-114.8338,45.1224,6129,2024-03,1.82
Game Knob,-114.8338,45.1224,6129,2024-04,2.35
Game Knob,-114.8338,45.1224,6129,2024-05,1.8
Game Knob,-114.8338,45.1224,6129,2024-06,1.42
Game Knob,-114.8338,45.1224,6129,2024-07,0.72
Game Knob,-114.8338,45.1224,6129,2024-08,0.5
Game Knob,-114.8338,45.1224,6129,2024-09,1.54
Game Knob,-114.8338,45.1224,6129,2024-10,1.16
,,,,,
Goat_8,-114.801,45.1332,5902,2016-01,1.87
Goat_8,-114.801,45.1332,5902,2016-02,1.76
Goat_8,-114.801,45.1332,5902,2016-03,3.09
Goat_8,-114.801,45.1332,5902,2016-04,1.76
Goat_8,-114.801,45.1332,5902,2016-05,2.43
Goat_8,-114.801,45.1332,5902,2016-06,1.02
Goat_8,-114.801,45.1332,5902,2016-07,1.23
Goat_8,-114.801,45.1332,5902,2016-08,0.22
Goat_8,-114.801,45.1332,5902,2016-09,1.4
Goat_8,-114.801,45.1332,5902,2016-10,3.23
Goat_8,-114.801,45.1332,5902,2016-11,1.42
Goat_8,-114.801,45.1332,5902,2016-12,4.01
Goat_8,-114.801,45.1332,5902,2017-01,2.19
Goat_8,-114.801,45.1332,5902,2017-02,4.61
Goat_8,-114.801,45.1332,5902,2017-03,4.41
Goat_8,-114.801,45.1332,5902,2017-04,2.92
Goat_8,-114.801,45.1332,5902,2017-05,2.1
Goat_8,-114.801,45.1332,5902,2017-06,2.93
Goat_8,-114.801,45.1332,5902,2017-07,0.62
Goat_8,-114.801,45.1332,5902,2017-08,0.29
Goat_8,-114.801,45.1332,5902,2017-09,2.71
Goat_8,-114.801,45.1332,5902,2017-10,2.1
Goat_8,-114.801,45.1332,5902,2017-11,3.73
Goat_8,-114.801,45.1332,5902,2017-12,2.97
Goat_8,-114.801,45.1332,5902,2018-01,2.48
Goat_8,-114.801,45.1332,5902,2018-02,3.23
Goat_8,-114.801,45.1332,5902,2018-03,2.77
Goat_8,-114.801,45.1332,5902,2018-04,2.84
Goat_8,-114.801,45.1332,5902,2018-05,2.51
Goat_8,-114.801,45.1332,5902,2018-06,3.15
Goat_8,-114.801,45.1332,5902,2018-07,0.04
Goat_8,-114.801,45.1332,5902,2018-08,0.93
Goat_8,-114.801,45.1332,5902,2018-09,0.14
Goat_8,-114.801,45.1332,5902,2018-10,2.06
Goat_8,-114.801,45.1332,5902,2018-11,1.87
Goat_8,-114.801,45.1332,5902,2018-12,1.72
Goat_8,-114.801,45.1332,5902,2019-01,1.51
Goat_8,-114.801,45.1332,5902,2019-02,2.76
Goat_8,-114.801,45.1332,5902,2019-03,1.45
Goat_8,-114.801,45.1332,5902,2019-04,3.33
Goat_8,-114.801,45.1332,5902,2019-05,2.12
Goat_8,-114.801,45.1332,5902,2019-06,1.78
Goat_8,-114.801,45.1332,5902,2019-07,1.23
Goat_8,-114.801,45.1332,5902,2019-08,1.22
Goat_8,-114.801,45.1332,5902,2019-09,2.22
Goat_8,-114.801,45.1332,5902,2019-10,2.32
Goat_8,-114.801,45.1332,5902,2019-11,0.88
Goat_8,-114.801,45.1332,5902,2019-12,1.41
Goat_8,-114.801,45.1332,5902,2020-01,3.55
Goat_8,-114.801,45.1332,5902,2020-02,3.58
Goat_8,-114.801,45.1332,5902,2020-03,1.93
Goat_8,-114.801,45.1332,5902,2020-04,1.94
Goat_8,-114.801,45.1332,5902,2020-05,3.19
Goat_8,-114.801,45.1332,5902,2020-06,3.88
Goat_8,-114.801,45.1332,5902,2020-07,1
Goat_8,-114.801,45.1332,5902,2020-08,0.39
Goat_8,-114.801,45.1332,5902,2020-09,0.78
Goat_8,-114.801,45.1332,5902,2020-10,2.43
Goat_8,-114.801,45.1332,5902,2020-11,1.97
Goat_8,-114.801,45.1332,5902,2020-12,2.22
Goat_8,-114.801,45.1332,5902,2021-01,1.63
Goat_8,-114.801,45.1332,5902,2021-02,3.23
Goat_8,-114.801,45.1332,5902,2021-03,1.23
Goat_8,-114.801,45.1332,5902,2021-04,0.82
Goat_8,-114.801,45.1332,5902,2021-05,1.91
Goat_8,-114.801,45.1332,5902,2021-06,0.65
Goat_8,-114.801,45.1332,5902,2021-07,0.55
Goat_8,-114.801,45.1332,5902,2021-08,1.47
Goat_8,-114.801,45.1332,5902,2021-09,0.62
Goat_8,-114.801,45.1332,5902,2021-10,2.23
Goat_8,-114.801,45.1332,5902,2021-11,1.49
Goat_8,-114.801,45.1332,5902,2021-12,3.56
Goat_8,-114.801,45.1332,5902,2022-01,2.49
Goat_8,-114.801,45.1332,5902,2022-02,0.98
Goat_8,-114.801,45.1332,5902,2022-03,2.07
Goat_8,-114.801,45.1332,5902,2022-04,3.02
Goat_8,-114.801,45.1332,5902,2022-05,4.35
Goat_8,-114.801,45.1332,5902,2022-06,2.42
Goat_8,-114.801,45.1332,5902,2022-07,0.33
Goat_8,-114.801,45.1332,5902,2022-08,0.65
Goat_8,-114.801,45.1332,5902,2022-09,1.01
Goat_8,-114.801,45.1332,5902,2022-10,1.21
Goat_8,-114.801,45.1332,5902,2022-11,2.21
Goat_8,-114.801,45.1332,5902,2022-12,2.87
Goat_8,-114.801,45.1332,5902,2023-01,1.18
Goat_8,-114.801,45.1332,5902,2023-02,1.05
Goat_8,-114.801,45.1332,5902,2023-03,3.63
Goat_8,-114.801,45.1332,5902,2023-04,2.28
Goat_8,-114.801,45.1332,5902,2023-05,2.49
Goat_8,-114.801,45.1332,5902,2023-06,4.98
Goat_8,-114.801,45.1332,5902,2023-07,0.3
Goat_8,-114.801,45.1332,5902,2023-08,2.64
Goat_8,-114.801,45.1332,5902,2023-09,1.48
Goat_8,-114.801,45.1332,5902,2023-10,1.35
Goat_8,-114.801,45.1332,5902,2023-11,1.62
Goat_8,-114.801,45.1332,5902,2023-12,1.64
Goat_8,-114.801,45.1332,5902,2024-01,1.69
Goat_8,-114.801,45.1332,5902,2024-02,2.28
Goat_8,-114.801,45.1332,5902,2024-03,2.2
Goat_8,-114.801,45.1332,5902,2024-04,2.49
Goat_8,-114.801,45.1332,5902,2024-05,2.59
Goat_8,-114.801,45.1332,5902,2024-06,1.88
Goat_8,-114.801,45.1332,5902,2024-07,0.7
Goat_8,-114.801,45.1332,5902,2024-08,0.7
Goat_8,-114.801,45.1332,5902,2024-09,1.56
Goat_8,-114.801,45.1332,5902,2024-10,1.21
,,,,,
Goat Ridge,-114.7987,45.1462,6864,2016-01,2.41
Goat Ridge,-114.7987,45.1462,6864,2016-02,2.42
Goat Ridge,-114.7987,45.1462,6864,2016-03,3.91
Goat Ridge,-114.7987,45.1462,6864,2016-04,2.12
Goat Ridge,-114.7987,45.1462,6864,2016-05,2.83
Goat Ridge,-114.7987,45.1462,6864,2016-06,1.38
Goat Ridge,-114.7987,45.1462,6864,2016-07,1.64
Goat Ridge,-114.7987,45.1462,6864,2016-08,0.33
Goat Ridge,-114.7987,45.1462,6864,2016-09,1.43
Goat Ridge,-114.7987,45.1462,6864,2016-10,3.61
Goat Ridge,-114.7987,45.1462,6864,2016-11,1.7
Goat Ridge,-114.7987,45.1462,6864,2016-12,4.74
Goat Ridge,-114.7987,45.1462,6864,2017-01,2.55
Goat Ridge,-114.7987,45.1462,6864,2017-02,5.68
Goat Ridge,-114.7987,45.1462,6864,2017-03,5.75
Goat Ridge,-114.7987,45.1462,6864,2017-04,3.71
Goat Ridge,-114.7987,45.1462,6864,2017-05,2.24
Goat Ridge,-114.7987,45.1462,6864,2017-06,3.37
Goat Ridge,-114.7987,45.1462,6864,2017-07,0.6
Goat Ridge,-114.7987,45.1462,6864,2017-08,0.28
Goat Ridge,-114.7987,45.1462,6864,2017-09,3.36
Goat Ridge,-114.7987,45.1462,6864,2017-10,2.44
Goat Ridge,-114.7987,45.1462,6864,2017-11,4.37
Goat Ridge,-114.7987,45.1462,6864,2017-12,3.79
Goat Ridge,-114.7987,45.1462,6864,2018-01,3.1
Goat Ridge,-114.7987,45.1462,6864,2018-02,4.14
Goat Ridge,-114.7987,45.1462,6864,2018-03,3.53
Goat Ridge,-114.7987,45.1462,6864,2018-04,3.6
Goat Ridge,-114.7987,45.1462,6864,2018-05,3.04
Goat Ridge,-114.7987,45.1462,6864,2018-06,3.58
Goat Ridge,-114.7987,45.1462,6864,2018-07,0.04
Goat Ridge,-114.7987,45.1462,6864,2018-08,1.24
Goat Ridge,-114.7987,45.1462,6864,2018-09,0.16
Goat Ridge,-114.7987,45.1462,6864,2018-10,2.36
Goat Ridge,-114.7987,45.1462,6864,2018-11,2.76
Goat Ridge,-114.7987,45.1462,6864,2018-12,2.48
Goat Ridge,-114.7987,45.1462,6864,2019-01,2.13
Goat Ridge,-114.7987,45.1462,6864,2019-02,4.5
Goat Ridge,-114.7987,45.1462,6864,2019-03,1.76
Goat Ridge,-114.7987,45.1462,6864,2019-04,4.04
Goat Ridge,-114.7987,45.1462,6864,2019-05,2.32
Goat Ridge,-114.7987,45.1462,6864,2019-06,2.28
Goat Ridge,-114.7987,45.1462,6864,2019-07,1.52
Goat Ridge,-114.7987,45.1462,6864,2019-08,1.65
Goat Ridge,-114.7987,45.1462,6864,2019-09,2.45
Goat Ridge,-114.7987,45.1462,6864,2019-10,2.85
Goat Ridge,-114.7987,45.1462,6864,2019-11,1.13
Goat Ridge,-114.7987,45.1462,6864,2019-12,1.79
Goat Ridge,-114.7987,45.1462,6864,2020-01,4.67
Goat Ridge,-114.7987,45.1462,6864,2020-02,4.14
Goat Ridge,-114.7987,45.1462,6864,2020-03,2.45
Goat Ridge,-114.7987,45.1462,6864,2020-04,2.46
Goat Ridge,-114.7987,45.1462,6864,2020-05,3.68
Goat Ridge,-114.7987,45.1462,6864,2020-06,4.23
Goat Ridge,-114.7987,45.1462,6864,2020-07,1.28
Goat Ridge,-114.7987,45.1462,6864,2020-08,0.41
Goat Ridge,-114.7987,45.1462,6864,2020-09,0.95
Goat Ridge,-114.7987,45.1462,6864,2020-10,2.93
Goat Ridge,-114.7987,45.1462,6864,2020-11,2.45
Goat Ridge,-114.7987,45.1462,6864,2020-12,2.77
Goat Ridge,-114.7987,45.1462,6864,2021-01,2.21
Goat Ridge,-114.7987,45.1462,6864,2021-02,4.72
Goat Ridge,-114.7987,45.1462,6864,2021-03,1.57
Goat Ridge,-114.7987,45.1462,6864,2021-04,1.13
Goat Ridge,-114.7987,45.1462,6864,2021-05,2
Goat Ridge,-114.7987,45.1462,6864,2021-06,0.88
Goat Ridge,-114.7987,45.1462,6864,2021-07,0.54
Goat Ridge,-114.7987,45.1462,6864,2021-08,1.59
Goat Ridge,-114.7987,45.1462,6864,2021-09,0.83
Goat Ridge,-114.7987,45.1462,6864,2021-10,2.58
Goat Ridge,-114.7987,45.1462,6864,2021-11,2.2
Goat Ridge,-114.7987,45.1462,6864,2021-12,4.72
Goat Ridge,-114.7987,45.1462,6864,2022-01,3.2
Goat Ridge,-114.7987,45.1462,6864,2022-02,1.37
Goat Ridge,-114.7987,45.1462,6864,2022-03,2.83
Goat Ridge,-114.7987,45.1462,6864,2022-04,3.77
Goat Ridge,-114.7987,45.1462,6864,2022-05,5.25
Goat Ridge,-114.7987,45.1462,6864,2022-06,3.1
Goat Ridge,-114.7987,45.1462,6864,2022-07,0.33
Goat Ridge,-114.7987,45.1462,6864,2022-08,0.86
Goat Ridge,-114.7987,45.1462,6864,2022-09,1.12
Goat Ridge,-114.7987,45.1462,6864,2022-10,1.41
Goat Ridge,-114.7987,45.1462,6864,2022-11,2.98
Goat Ridge,-114.7987,45.1462,6864,2022-12,3.65
Goat Ridge,-114.7987,45.1462,6864,2023-01,1.69
Goat Ridge,-114.7987,45.1462,6864,2023-02,1.64
Goat Ridge,-114.7987,45.1462,6864,2023-03,4.46
Goat Ridge,-114.7987,45.1462,6864,2023-04,3.17
Goat Ridge,-114.7987,45.1462,6864,2023-05,2.69
Goat Ridge,-114.7987,45.1462,6864,2023-06,5.79
Goat Ridge,-114.7987,45.1462,6864,2023-07,0.3
Goat Ridge,-114.7987,45.1462,6864,2023-08,2.66
Goat Ridge,-114.7987,45.1462,6864,2023-09,1.49
Goat Ridge,-114.7987,45.1462,6864,2023-10,1.72
Goat Ridge,-114.7987,45.1462,6864,2023-11,2.16
Goat Ridge,-114.7987,45.1462,6864,2023-12,2.43
Goat Ridge,-114.7987,45.1462,6864,2024-01,2.42
Goat Ridge,-114.7987,45.1462,6864,2024-02,3.13
Goat Ridge,-114.7987,45.1462,6864,2024-03,3.37
Goat Ridge,-114.7987,45.1462,6864,2024-04,2.69
Goat Ridge,-114.7987,45.1462,6864,2024-05,3.33
Goat Ridge,-114.7987,45.1462,6864,2024-06,2.41
Goat Ridge,-114.7987,45.1462,6864,2024-07,0.68
Goat Ridge,-114.7987,45.1462,6864,2024-08,0.87
Goat Ridge,-114.7987,45.1462,6864,2024-09,1.56
Goat Ridge,-114.7987,45.1462,6864,2024-10,1.35
,,,,,
Gun Shot,-114.9228,45.117,4596,2016-01,1.07
Gun Shot,-114.9228,45.117,4596,2016-02,1.07
Gun Shot,-114.9228,45.117,4596,2016-03,1.92
Gun Shot,-114.9228,45.117,4596,2016-04,1.35
Gun Shot,-114.9228,45.117,4596,2016-05,1.89
Gun Shot,-114.9228,45.117,4596,2016-06,0.53
Gun Shot,-114.9228,45.117,4596,2016-07,0.8
Gun Shot,-114.9228,45.117,4596,2016-08,0.17
Gun Shot,-114.9228,45.117,4596,2016-09,1
Gun Shot,-114.9228,45.117,4596,2016-10,2.61
Gun Shot,-114.9228,45.117,4596,2016-11,0.82
Gun Shot,-114.9228,45.117,4596,2016-12,2.94
Gun Shot,-114.9228,45.117,4596,2017-01,1.22
Gun Shot,-114.9228,45.117,4596,2017-02,2.64
Gun Shot,-114.9228,45.117,4596,2017-03,2.64
Gun Shot,-114.9228,45.117,4596,2017-04,1.98
Gun Shot,-114.9228,45.117,4596,2017-05,1.91
Gun Shot,-114.9228,45.117,4596,2017-06,2.38
Gun Shot,-114.9228,45.117,4596,2017-07,0.58
Gun Shot,-114.9228,45.117,4596,2017-08,0.19
Gun Shot,-114.9228,45.117,4596,2017-09,1.99
